time,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5
12.090566034,-0.924009442,-0.970819771,0.943886817,1.153121233,0.317047238,-1.838228464,0.114105657,-0.021981753,-0.125488609,-0.113226630,0.088941887,-0.075804651,207.076309204,-109.316101074,195.412109375,-1085.656250000,-3028.734130859,-6043.020996094,0.135893673,10.265072823,-1.824244261,-2.043967009,-0.028633695,-0.001112561
12.110648550,-0.919631183,-0.971720099,0.939568639,1.147638559,0.319886476,-1.841209888,0.119131207,-0.030211199,-0.108311772,-0.172594681,0.072041504,-0.059547391,-345.412841797,-237.803970337,624.260620117,-352.541168213,-470.918762207,-2433.608398438,-0.246979043,10.366762161,-1.541285992,-1.969707131,-0.027436389,-0.000473896
12.130710186,-0.917666256,-0.972119689,0.937420368,1.145636797,0.321321011,-1.842482090,0.109735206,-0.021868516,-0.120193593,-0.110727012,0.068621397,-0.043674488,-211.388946533,-6.177704334,123.555915833,496.990875244,-2537.527587891,-1861.444580078,-0.175429717,10.406644821,-1.590558052,-1.977031708,-0.032654371,-0.000413880
12.150771187,-0.915757954,-0.972505808,0.935296714,1.143751621,0.322904617,-1.844179869,0.106833480,-0.021640331,-0.117878355,-0.107416809,0.076789945,-0.052017972,-3.892175913,-155.671081543,355.774810791,-785.256530762,-3226.568359375,-5223.109375000,-0.027882375,10.400461197,-1.634408474,-2.013028622,-0.032611050,-0.000982538
12.170859545,-0.913786471,-0.972833872,0.933071017,1.141878247,0.324519664,-1.846045613,0.110105373,-0.017960273,-0.124404542,-0.104018591,0.082610466,-0.065319344,131.961868286,-76.686912537,149.932693481,-763.736206055,-3079.901123047,-6059.830566406,0.081628799,10.402902603,-1.692752004,-2.032403708,-0.031282205,-0.001155061
12.190998644,-0.911683798,-0.973113418,0.930732667,1.139794111,0.326158971,-1.847876906,0.117164835,-0.015557052,-0.130030334,-0.116531186,0.085791394,-0.069358520,201.420776367,-126.496810913,212.607513428,-1177.651245117,-2933.958251953,-5406.747070312,0.137261882,10.391334534,-1.706597328,-2.044039726,-0.030182449,-0.000976660
12.211056876,-0.907197654,-0.973800540,0.926251650,1.134083033,0.328903019,-1.850547910,0.122186847,-0.025071763,-0.111563072,-0.182136387,0.069914937,-0.053119875,-318.360961914,-248.575317383,615.731994629,-389.079498291,-423.136199951,-1967.316162109,-0.250315547,10.483774185,-1.418950558,-1.964964747,-0.029263461,-0.000412365
12.231223663,-0.905177295,-0.974085212,0.923980772,1.132057071,0.330279469,-1.851685762,0.112800546,-0.015537545,-0.126902372,-0.112417862,0.065832935,-0.039631467,-209.124206543,-25.586803436,137.007400513,443.299682617,-2396.286865234,-1566.309082031,-0.179838315,10.525798798,-1.469140053,-1.972919941,-0.034305412,-0.000361398
12.251285331,-0.903214753,-0.974360585,0.921727836,1.130137086,0.331801325,-1.853188038,0.109838031,-0.015438381,-0.125148728,-0.109281585,0.073648706,-0.046595022,-6.677589417,-170.903945923,367.525665283,-853.094116211,-3000.634033203,-4359.019042969,-0.028691711,10.523043633,-1.515006900,-2.011219263,-0.034173276,-0.000839207
12.271432091,-0.901191175,-0.974567413,0.919337451,1.128261447,0.333345771,-1.854825139,0.112997025,-0.011235257,-0.133525699,-0.104309186,0.078929506,-0.058113489,132.250106812,-103.413345337,186.770050049,-932.773010254,-3058.515625000,-5377.157226562,0.083182983,10.528668404,-1.572818160,-2.032075167,-0.032808036,-0.000974975
12.291577321,-0.899037838,-0.974720955,0.916812539,1.126163125,0.334911078,-1.856414557,0.119982310,-0.008530806,-0.140434965,-0.117277198,0.081831329,-0.061079342,196.863159180,-148.350418091,244.426071167,-1319.816406250,-2777.215576172,-4490.827636719,0.142106801,10.519577026,-1.586070180,-2.044407129,-0.031687982,-0.000797403
12.311634232,-0.894447982,-0.975183427,0.911987364,1.120211601,0.337535888,-1.858689308,0.125152960,-0.019978900,-0.118954517,-0.193796158,0.067297630,-0.044889919,-310.774810791,-283.846313477,675.282043457,-484.122253418,-395.615692139,-1570.413208008,-0.252859652,10.605294228,-1.284497738,-1.957617283,-0.031102527,-0.000332684
12.331717157,-0.892373741,-0.975340903,0.909496844,1.118195415,0.338839710,-1.859658360,0.115767740,-0.008546999,-0.138954774,-0.112360217,0.062293313,-0.034594394,-196.229171753,-47.471420288,161.340393066,353.750976562,-2125.824462891,-1146.400146484,-0.184964836,10.650382042,-1.335836053,-1.966154695,-0.035982713,-0.000294218
12.351864369,-0.890361428,-0.975497603,0.907031775,1.116259813,0.340278685,-1.860905766,0.112572677,-0.008774654,-0.137061611,-0.109963611,0.069544010,-0.039672676,-17.568330765,-212.956222534,445.653778076,-1039.271362305,-3020.012695312,-3687.605468750,-0.035372950,10.652150154,-1.381582618,-2.006674051,-0.035745449,-0.000653544
12.372025652,-0.888294876,-0.975567758,0.904383123,1.114439368,0.341734141,-1.862253785,0.115389206,-0.003658429,-0.147843465,-0.101505689,0.074164249,-0.048902385,127.129081726,-139.465026855,249.955810547,-1152.791015625,-3007.463378906,-4372.304687500,0.080734655,10.660840988,-1.441289663,-2.030001163,-0.034390442,-0.000744099
12.392147910,-0.886103094,-0.975580335,0.901582658,1.112372994,0.343205214,-1.863540649,0.122124806,-0.000664978,-0.155811936,-0.115443930,0.076782890,-0.050659228,196.957748413,-187.750061035,316.480834961,-1586.373535156,-2722.289794922,-3559.153320312,0.143550500,10.653867722,-1.454148650,-2.043474436,-0.033219088,-0.000574806
12.412368900,-0.881439686,-0.975797117,0.896265209,1.106210589,0.345677137,-1.865326047,0.127280086,-0.014652960,-0.129566416,-0.206225470,0.063938364,-0.034699500,-313.899475098,-339.906402588,789.882507324,-626.629577637,-375.027221680,-1144.365600586,-0.254591316,10.733934402,-1.135367274,-1.947433710,-0.032956228,-0.000235769
12.432429285,-0.879324317,-0.975806952,0.893465221,1.104270220,0.346894234,-1.866095901,0.118047722,-0.000467974,-0.155902550,-0.108970679,0.057903308,-0.028597409,-228.533981323,-94.952903748,259.209686279,293.695861816,-2412.939453125,-935.520690918,-0.185248256,10.780693054,-1.191028357,-1.957885265,-0.037644248,-0.000212574
12.452488309,-0.877270162,-0.975828588,0.890708566,1.102351665,0.348237425,-1.867041707,0.114866853,-0.001159859,-0.153483912,-0.108661182,0.064743124,-0.031502713,-22.105968475,-263.101440430,543.296325684,-1281.821166992,-2966.126464844,-2689.608886719,-0.037030060,10.785475731,-1.238839269,-2.001247883,-0.037265487,-0.000431463
12.472571463,-0.875166655,-0.975743532,0.887717903,1.100619078,0.349582613,-1.868041158,0.117418751,0.004929112,-0.166771144,-0.096942581,0.068442620,-0.037956730,124.482688904,-198.163772583,362.487915039,-1504.938964844,-2995.811523438,-3148.032226562,0.077682003,10.796318054,-1.297435045,-2.026365519,-0.035896644,-0.000463832
12.492735798,-0.870740116,-0.975804090,0.882135987,1.094896197,0.351833910,-1.869372845,0.120976679,-0.011158627,-0.134825662,-0.199658826,0.058916934,-0.025468804,-282.064880371,-347.638183594,817.960144043,-738.718566895,-321.167846680,-712.195251465,-0.239980459,10.877099991,-1.006219268,-1.943495750,-0.034358341,-0.000146650
12.512920574,-0.868714809,-0.975694060,0.879120827,1.093271017,0.352934986,-1.869945526,0.113091752,0.006018182,-0.167513311,-0.092648111,0.052105382,-0.022785785,-182.174591064,-122.324684143,320.664672852,-3.872143984,-2277.664794922,-461.380035400,-0.152786806,10.921756744,-1.071320891,-1.959577322,-0.038524959,-0.000107247
12.533079211,-0.866717637,-0.975589693,0.876135707,1.091550469,0.354170501,-1.870610356,0.111711860,0.005979056,-0.166478381,-0.097225800,0.059034072,-0.023686368,31.238393784,-275.944854736,572.895629883,-1583.524414062,-2804.510498047,-1599.656494141,0.005421357,10.923262596,-1.130284309,-2.006591797,-0.037995435,-0.000207140
12.553236533,-0.864637911,-0.975347102,0.872845411,1.089993358,0.355406791,-1.871295691,0.116090782,0.013607560,-0.183281213,-0.087620981,0.062580220,-0.027883114,167.138015747,-221.519836426,411.424804688,-1835.270263672,-2676.556396484,-1706.219360352,0.121342003,10.925643921,-1.189359665,-2.033081770,-0.036571093,-0.000194624
12.573298113,-0.862410724,-0.975031614,0.869357347,1.088057399,0.356655389,-1.871891856,0.124049492,0.017660879,-0.194221497,-0.107690439,0.064838909,-0.026874196,44.521144867,-52.709133148,93.561698914,-437.931274414,-475.152679443,-217.292739868,0.179674059,10.911677361,-1.199364305,-2.044767141,-0.035458744,-0.000051271
12.593366306,-0.857629597,-0.974681377,0.862822473,1.081400633,0.358778566,-1.872574925,0.131046548,-0.002451478,-0.155940205,-0.235351056,0.056335121,-0.011669357,-109.389030457,-169.540298462,382.877746582,-334.574768066,-114.947799683,-39.090160370,-0.242993742,10.966578484,-0.836098075,-1.921370745,-0.036091942,-0.000022141
12.613427233,-0.855437517,-0.974359393,0.859285176,1.079614639,0.359787643,-1.872891903,0.122229367,0.017501947,-0.195910797,-0.102867164,0.047593761,-0.015086841,-231.801742554,-231.030838013,523.653625488,-102.340240479,-2176.747558594,62.496700287,-0.189230397,11.009597778,-0.888422072,-1.933353424,-0.040415928,-0.000018163
12.633487637,-0.853311896,-0.974084258,0.855846822,1.077755690,0.360917151,-1.873165607,0.118763678,0.015710134,-0.192156956,-0.103952534,0.053707939,-0.013180468,-38.742641449,-349.538299561,709.905517578,-1595.019775391,-2549.351074219,-114.835075378,-0.048030756,11.017113686,-0.948901772,-1.981846213,-0.040003333,0.000060294
12.653638464,-0.851152003,-0.973658681,0.852057695,1.076284409,0.362024158,-1.873407602,0.120526262,0.023671480,-0.210777596,-0.083676115,0.055828217,-0.013881368,92.356079102,-320.346374512,602.090881348,-2064.403320312,-2449.777832031,103.091362000,0.066874459,11.024988174,-1.007828593,-2.013385773,-0.038560931,0.000152603
12.673799153,-0.848889291,-0.973170817,0.848075449,1.074481606,0.363135159,-1.873547316,0.126058638,0.027352666,-0.221929342,-0.100069553,0.057391800,-0.011099907,167.525741577,-353.847808838,640.256042480,-2508.467285156,-2253.409912109,540.482238770,0.136779189,11.019438744,-1.024540186,-2.029411554,-0.037380021,0.000276674
12.693859363,-0.846493363,-0.972588897,0.843813479,1.072419524,0.364243954,-1.873593092,0.133306757,0.032428753,-0.237117127,-0.114424787,0.057346497,-0.007946231,192.858413696,-386.272186279,685.853942871,-2673.152587891,-2172.629638672,941.962097168,0.162716225,11.008336067,-1.011257291,-2.030010700,-0.037043318,0.000368369
12.713932215,-0.841934919,-0.972087741,0.836660087,1.066292763,0.365905583,-1.873540878,0.121590421,0.025795359,-0.223192528,-0.090011403,0.040729009,-0.006480007,-206.074600220,-308.031372070,669.865539551,-468.043975830,-1766.777709961,651.226562500,-0.193217129,11.137660027,-0.699395716,-1.917658210,-0.041893605,0.000116818
12.734091630,-0.839820325,-0.971683562,0.832762718,1.064589500,0.366896808,-1.873380899,0.118140511,0.023247669,-0.218441889,-0.093928806,0.046493743,-0.001452886,-36.696727753,-384.732391357,781.090270996,-1761.034790039,-2237.227294922,1442.064697266,-0.045744903,11.157935143,-0.770540774,-1.970236063,-0.041405100,0.000381202
12.754242091,-0.837670207,-0.971092165,0.828422606,1.063389182,0.367850512,-1.873135805,0.119996019,0.032704718,-0.240996704,-0.069812134,0.047684107,0.001550855,94.898406982,-407.866699219,787.924987793,-2554.902587891,-2183.090576172,2033.916381836,0.076269820,11.170073509,-0.825109780,-2.007173061,-0.039813515,0.000562998
12.774395197,-0.835413516,-0.970439076,0.823881805,1.061758161,0.368805587,-1.872772217,0.125717640,0.036689345,-0.253281713,-0.089916080,0.048972126,0.006291983,23.006589890,-56.853622437,106.433486938,-394.462341309,-271.751770020,313.820129395,0.149723232,11.171195030,-0.840731144,-2.023192167,-0.038641136,0.000657325
12.794591035,-0.833019733,-0.969675183,0.819018602,1.059849858,0.369749993,-1.872312427,0.133189440,0.042495307,-0.270423591,-0.106089450,0.048548169,0.009749228,194.248184204,-467.941314697,871.255065918,-3129.996582031,-1900.130371094,2585.833740234,0.177342996,11.162603378,-0.817877889,-2.022964239,-0.038235955,0.000733598
12.814675557,-0.827976942,-0.968705595,0.810256541,1.052258134,0.371408284,-1.871306896,0.137837082,0.008776754,-0.204915330,-0.279688835,0.046122450,0.023559317,-118.523017883,-235.692108154,521.460754395,-355.764495850,-86.244537354,574.804016113,-0.274416596,11.240941048,-0.377330989,-1.857747316,-0.040422071,0.000272095
12.834848689,-0.825682819,-0.968017042,0.805435359,1.050829411,0.372121364,-1.870950937,0.127852544,0.036731016,-0.264741629,-0.089131601,0.032916758,0.005149270,-96.916419983,-198.708023071,430.338012695,-364.464691162,-629.736328125,589.818054199,-0.229715183,11.298724174,-0.408536345,-1.879992008,-0.043969765,0.000286054
12.855014248,-0.823482752,-0.967451453,0.800861657,1.049184561,0.372950375,-1.870215774,0.122837961,0.032811578,-0.257310569,-0.088485785,0.037986234,0.014072936,-34.972862244,-192.840606689,398.944244385,-776.311279297,-831.116149902,1449.373168945,-0.087747678,11.340521812,-0.497479379,-1.937945724,-0.043660711,0.000783512
12.875166122,-0.821281016,-0.966666102,0.795765221,1.048271298,0.373714149,-1.869326949,0.122851677,0.043199338,-0.282379895,-0.055734862,0.037742484,0.022056257,18.554174423,-232.511047363,470.136444092,-1309.036376953,-785.346984863,1890.663696289,0.036762379,11.362589836,-0.544556499,-1.984149933,-0.041879963,0.001090042
12.895253179,-0.816756189,-0.965713263,0.786761582,1.042177677,0.375060052,-1.867634892,0.123602629,0.007637321,-0.209100813,-0.247348309,0.038887493,0.037859667,-114.832321167,-248.955184937,570.013122559,-503.256896973,-64.811538696,878.312500000,-0.256634533,11.481776237,-0.191689909,-1.857794523,-0.041971087,0.000412814
12.915323197,-0.814684033,-0.964933157,0.781627536,1.041516066,0.375604182,-1.867017150,0.115642086,0.041243844,-0.280825615,-0.049791757,0.024376988,0.013023391,-68.367881775,-229.969512939,516.158691406,-722.942871094,-558.597290039,810.654663086,-0.168877393,11.537495613,-0.228706077,-1.892227292,-0.044501204,0.000447516
12.935485247,-0.812650323,-0.964266837,0.776745319,1.040273309,0.376276165,-1.865879655,0.113620177,0.038869657,-0.275485426,-0.064181983,0.029629253,0.024816759,0.042648729,-190.571273804,412.525909424,-1003.494873047,-760.620300293,2078.726562500,-0.008456739,11.578918457,-0.331104666,-1.949936867,-0.044022832,0.001111798
12.955629908,-0.810557127,-0.963314176,0.771211803,1.039665580,0.376877517,-1.864536762,0.116817288,0.052192900,-0.305998296,-0.039982289,0.029118029,0.036474012,54.281829834,-261.727081299,553.397277832,-1657.386352539,-698.466552734,2652.161865234,0.120359778,11.584175110,-0.363234341,-1.994644284,-0.042022750,0.001505833
12.975712446,-0.808335364,-0.962280929,0.765454173,1.038382649,0.377479911,-1.863047004,0.123754196,0.058180463,-0.321714222,-0.068872623,0.029848807,0.045357313,82.724609375,-235.971176147,486.722442627,-1639.432617188,-638.968383789,2597.811279297,0.195984513,11.585514069,-0.378202349,-2.005819559,-0.041003462,0.001512628
12.995863125,-0.803558707,-0.960806191,0.755099952,1.031059504,0.378579170,-1.860458136,0.131847471,0.018477894,-0.237992510,-0.294264972,0.033816401,0.056692384,-90.008789062,-259.214843750,598.513000488,-401.794891357,-49.617599487,1192.086791992,-0.209315822,11.659106255,0.069828115,-1.818372369,-0.043211006,0.000550108
13.016001762,-0.801317394,-0.959731102,0.749201536,1.030225158,0.378978461,-1.859473467,0.124891989,0.056406874,-0.320539445,-0.064751618,0.017299281,0.024132166,-64.055305481,-325.559448242,730.405151367,-979.060852051,-459.804321289,1135.159790039,-0.167068630,11.691451073,0.072218239,-1.851605654,-0.045566134,0.000638351
13.036156867,-0.799126029,-0.958836377,0.743697524,1.028777838,0.379508913,-1.857790232,0.122244574,0.052397233,-0.311940044,-0.072018728,0.022122219,0.039690241,-14.382188797,-222.081268311,482.847747803,-969.902343750,-673.155151367,2908.182861328,-0.038732313,11.737169266,-0.053370249,-1.906877279,-0.045711979,0.001479847
13.056309457,-0.796908021,-0.957634628,0.737477958,1.028252721,0.379942924,-1.855847120,0.123679534,0.065597974,-0.343132108,-0.037685566,0.020491675,0.055947173,30.671607971,-343.206359863,735.994506836,-1886.300659180,-585.139160156,3633.826904297,0.072117917,11.733636856,-0.074379697,-1.958673716,-0.043651685,0.001987559
13.076451193,-0.794603407,-0.956370771,0.731061161,1.027111650,0.380370498,-1.853749156,0.128329366,0.071246222,-0.358924776,-0.060204029,0.020426922,0.066610560,57.210872650,-295.226684570,617.654113770,-1810.683715820,-546.951904297,3529.215576172,0.143914431,11.738368034,-0.102474526,-1.972498655,-0.042812403,0.001941096
13.096535056,-0.789770901,-0.954578459,0.719680846,1.019791603,0.381185681,-1.850208521,0.132716775,0.024209144,-0.259484470,-0.301993221,0.027359938,0.076443985,-98.227516174,-263.644683838,600.893371582,-303.403472900,-34.350143433,1488.552368164,-0.243676335,11.826268196,0.336088777,-1.777445793,-0.045366332,0.000693632
13.116681636,-0.787531137,-0.953308761,0.713145018,1.019327998,0.381410360,-1.848853350,0.124821089,0.065939829,-0.352963388,-0.050177217,0.008878655,0.035732642,-74.124053955,-439.206237793,982.607055664,-1383.046020508,-357.270385742,1480.840454102,-0.193903178,11.853852272,0.364755392,-1.821363926,-0.046786658,0.000836255
13.136766655,-0.785354972,-0.952266097,0.707096159,1.018107176,0.381767869,-1.846616626,0.121393532,0.061524324,-0.344301015,-0.056045443,0.012961337,0.054624684,-22.826131821,-243.825103760,529.291809082,-1031.174804688,-563.989257812,3707.385742188,-0.055944938,11.917845726,0.210737675,-1.878346562,-0.047113374,0.001870032
13.156921215,-0.783163309,-0.950888753,0.700248420,1.017878890,0.382010996,-1.844058037,0.122226119,0.074924201,-0.376992732,-0.023328405,0.010607257,0.075936958,24.405057907,-417.255004883,907.610473633,-2201.811279297,-452.853668213,4599.408691406,0.064381354,11.913471222,0.208153993,-1.936095357,-0.044688396,0.002502765
13.177066958,-0.780891836,-0.949445724,0.693186522,1.016985178,0.382242858,-1.841336608,0.126505986,0.081396043,-0.395219356,-0.045827415,0.009909117,0.088416226,54.083179474,-347.396911621,740.737548828,-2043.415161133,-428.174621582,4427.281738281,0.147238120,11.925662041,0.177434161,-1.949217796,-0.043854021,0.002402700
13.197217251,-0.776117682,-0.947414994,0.680791676,1.009606600,0.382751048,-1.836821198,0.131437391,0.028189059,-0.281192958,-0.311091810,0.020279696,0.096585065,-84.109245300,-253.378509521,577.115844727,-205.756011963,-17.693559647,1741.573852539,-0.225776047,12.034197807,0.620359242,-1.737841845,-0.046885021,0.000844924
13.217360743,-0.773884833,-0.945968628,0.673589706,1.009439349,0.382798254,-1.835077286,0.124425285,0.074236654,-0.386354685,-0.040350832,0.000404248,0.047862530,-59.833202362,-516.875549316,1167.165527344,-1693.434570312,-215.942718506,1691.012817383,-0.176120907,12.054645538,0.686888516,-1.790629625,-0.047376029,0.001056602
13.237425141,-0.771704018,-0.944794774,0.666979671,1.008349538,0.382980436,-1.832267642,0.121605322,0.069834143,-0.377867728,-0.044955004,0.003793694,0.070285685,-11.810287476,-169.341079712,372.941131592,-700.046936035,-283.936279297,2909.580810547,-0.042125817,12.137940407,0.508486450,-1.845601082,-0.048047617,0.002275469
13.257580599,-0.769502819,-0.943255424,0.659492195,1.008317828,0.383034647,-1.829075098,0.122726336,0.083448410,-0.411366343,-0.014516358,0.000925403,0.096761897,24.935417175,-485.371368408,1078.501586914,-2460.505126953,-302.308105469,5458.842773438,0.074606732,12.131833076,0.530012548,-1.907138705,-0.045428678,0.003023966
13.277643510,-0.767221212,-0.941643894,0.651779711,1.007595420,0.383072495,-1.825716496,0.127046108,0.090923071,-0.431759149,-0.035783827,-0.000391478,0.110925779,49.580585480,-378.216400146,828.339843750,-2120.558837891,-274.614410400,4976.422363281,0.156004623,12.151040077,0.499837756,-1.918237805,-0.044726513,0.002864566
13.297783367,-0.762747347,-0.939569950,0.638913035,1.002144694,0.383141071,-1.820495844,0.122043207,0.063810192,-0.371774822,-0.103278436,-0.004662816,0.167389184,-46.231307983,-1160.771850586,2666.249023438,-4537.236816406,295.667877197,3697.090820312,-0.148293525,12.207511902,1.140600801,-1.810786128,-0.043533228,0.002462317
13.317860773,-0.760605872,-0.938272715,0.631871819,1.001256108,0.383180678,-1.818191051,0.119329073,0.081387378,-0.412716866,-0.013077431,-0.008440699,0.083382718,-17.605194092,-96.900512695,215.997955322,-330.324127197,-401.996887207,691.144470215,-0.044039149,12.402424812,0.748741508,-1.800469041,-0.050052710,0.000398768
13.338016373,-0.758444190,-0.936701894,0.624179423,1.001020551,0.383124769,-1.814908028,0.120544486,0.084828913,-0.421846122,-0.027345832,-0.005872342,0.086276382,23.862588882,-511.033813477,1163.721435547,-2491.404785156,-225.354873657,4197.851074219,0.077667117,12.367389679,0.836506367,-1.875315189,-0.046520416,0.002584274
13.358557073,-0.756201088,-0.934921920,0.615967989,1.000650287,0.382991761,-1.810996294,0.124924049,0.099514075,-0.457736224,-0.019978192,-0.008991363,0.116624996,51.872161865,-444.955993652,1003.983276367,-2389.864501953,-171.624099731,6237.908203125,0.167884722,12.383298874,0.803104222,-1.889783263,-0.045381743,0.003509029
13.378621821,-0.751447856,-0.932460487,0.601950407,0.993222713,0.382941872,-1.804499388,0.131535396,0.036298439,-0.315694749,-0.321265429,0.007008959,0.137690842,-67.363494873,-245.027755737,568.808837891,-32.904735565,17.119497299,2469.285400391,-0.190321326,12.515333176,1.205607653,-1.658170700,-0.049467515,0.001177517
13.398775487,-0.749185979,-0.930692434,0.593670487,0.993465006,0.382680446,-1.802069068,0.125973597,0.088976219,-0.438604802,-0.029719163,-0.013759933,0.071947500,-121.245513916,-1854.735717773,4295.357421875,-6188.833496094,74.000213623,5323.582031250,-0.152717873,12.509015083,1.350552082,-1.723553300,-0.048247073,0.001368992
13.418927970,-0.746962965,-0.929251909,0.586133301,0.992619395,0.382537693,-1.798247814,0.123854794,0.086487062,-0.433816552,-0.025295991,-0.012582032,0.097916745,-15.294434547,-294.209350586,674.306335449,-1164.136718750,-163.107864380,5659.449707031,-0.029622227,12.614914894,1.124617577,-1.773587823,-0.049378037,0.002946394
13.439072458,-0.744717479,-0.927400768,0.577613592,0.992859483,0.382254571,-1.793891072,0.125131726,0.100014880,-0.466804355,-0.002307136,-0.016108902,0.134530768,21.478332520,-606.443359375,1397.962890625,-2857.942626953,-8.955953598,6946.865234375,0.082406685,12.593942642,1.181706667,-1.840325475,-0.046531100,0.003945749
13.459221301,-0.742396414,-0.925457180,0.568839729,0.992398620,0.381941289,-1.789367914,0.129202306,0.109474644,-0.491014004,-0.021189887,-0.018558979,0.152581558,45.614910126,-510.849182129,1168.404541016,-2607.064697266,1.239764690,6768.402832031,0.161511421,12.611377716,1.153306007,-1.847490668,-0.045894049,0.003699185
13.479285259,-0.737535238,-0.922768474,0.553950787,0.984825253,0.381593883,-1.782083631,0.134130344,0.040236510,-0.333829105,-0.325004429,-0.000573023,0.153185025,-75.893211365,-235.759628296,542.290710449,192.359649658,28.878536224,2721.929443359,-0.215724081,12.766972542,1.549698353,-1.597892284,-0.051195923,0.001223080
13.499347478,-0.735236526,-0.920855761,0.545127094,0.985272884,0.381175816,-1.779234648,0.128004834,0.095011778,-0.463828802,-0.025357027,-0.020600196,0.084255360,-57.103332520,-909.536376953,2124.715332031,-2946.425537109,186.909942627,2615.125976562,-0.178295016,12.749876976,1.743966818,-1.673745513,-0.048878178,0.001614411
13.519409381,-0.732989311,-0.919308603,0.537138999,0.984603643,0.380852044,-1.774847627,0.125165269,0.093452662,-0.461410880,-0.012734061,-0.021093000,0.114404164,-61.306632996,-792.151672363,1838.897827148,-2948.867675781,50.633304596,15737.418945312,-0.054228742,12.876770973,1.492022395,-1.722690582,-0.049971420,0.003344677
13.539562927,-0.730733573,-0.917349100,0.528159440,0.984977663,0.380388469,-1.769878864,0.125682548,0.105756044,-0.491573155,0.004308885,-0.024924483,0.155782282,12.227824211,-709.021850586,1659.417724609,-3168.350830078,185.548370361,8099.181152344,0.062332142,12.857813835,1.568355918,-1.791690946,-0.047072917,0.004385086
13.559717058,-0.728414834,-0.915273786,0.518879890,0.984721184,0.379882067,-1.764746428,0.129079178,0.116651684,-0.518788397,-0.010780470,-0.028176460,0.174698725,37.006214142,-576.022583008,1342.747192383,-2771.271728516,194.435729980,7418.448242188,0.151092067,12.880123138,1.544411421,-1.799532294,-0.046285249,0.004101582
13.579863454,-0.723573029,-0.912442565,0.503326237,0.977281690,0.379226714,-1.756511807,0.133683205,0.042618111,-0.347706437,-0.320632368,-0.008651088,0.172304630,-171.344207764,-515.375305176,1187.477416992,808.679504395,128.909530640,7274.001464844,-0.210478216,13.063041687,1.905747414,-1.543583632,-0.052388608,0.001356458
13.599936242,-0.721272647,-0.910403848,0.494025916,0.977924824,0.378657877,-1.753257871,0.128081143,0.100030929,-0.485282272,-0.020459179,-0.026999723,0.097800024,-133.836975098,-2655.373535156,6273.737792969,-8427.296875000,906.933227539,7377.215332031,-0.168556452,13.032839775,2.148519993,-1.626665235,-0.049027156,0.001795775
13.620020319,-0.719015658,-0.908750415,0.485625178,0.977404535,0.378148675,-1.748319268,0.125673756,0.100273840,-0.486634552,-0.002453419,-0.029288605,0.130568668,-55.993804932,-857.959594727,2032.065429688,-3116.221191406,584.194213867,17218.527343750,-0.043192051,13.173689842,1.877330780,-1.672451258,-0.049792238,0.003712198
13.640164520,-0.716744423,-0.906680644,0.476230651,0.977823734,0.377506882,-1.742731929,0.126515970,0.111695081,-0.514072180,0.006697879,-0.033421434,0.176987231,30.284017563,-1873.827148438,4457.405273438,-7984.686523438,983.976684570,21518.177734375,0.074495897,13.152184486,1.972201824,-1.739837050,-0.046988301,0.004813716
13.660314984,-0.714406669,-0.904475093,0.466506124,0.977645159,0.376814187,-1.736993074,0.130112171,0.123696521,-0.543052018,-0.007353701,-0.037136633,0.197306678,93.280471802,-1661.703125000,3946.636474609,-7520.464843750,1070.405883789,20863.789062500,0.164015472,13.173849106,1.957935572,-1.745034099,-0.046100974,0.004488625
13.680462478,-0.709517121,-0.901494563,0.450405508,0.970265269,0.375859976,-1.727845311,0.135190889,0.045451604,-0.358871013,-0.315639675,-0.016783511,0.190573752,-98.343345642,-285.252502441,658.881835938,728.494018555,130.338195801,4930.125000000,-0.201343209,13.376954079,2.278673649,-1.483591557,-0.053282376,0.001473730
13.700523322,-0.707180381,-0.899341702,0.440728515,0.971002460,0.375160515,-1.724201441,0.130063623,0.104487352,-0.501378536,-0.019738968,-0.032237031,0.111330137,-77.862495422,-1812.653686523,4326.536621094,-5527.273437500,826.648010254,4855.411132812,-0.163470715,13.332223892,2.567914724,-1.571350336,-0.049117412,0.001929964
13.720672542,-0.704882979,-0.897584677,0.431994647,0.970608532,0.374471068,-1.718745112,0.127865955,0.106752180,-0.506980658,0.005389167,-0.036505979,0.146204352,-38.682723999,-611.928527832,1475.733642578,-2123.872070312,784.129821777,12101.822265625,-0.041709926,13.482559204,2.281614304,-1.614760756,-0.049278796,0.004036786
13.740821775,-0.702571094,-0.895412207,0.422279060,0.971052408,0.373658657,-1.712563753,0.128739119,0.117337577,-0.531651855,0.008486530,-0.041225184,0.197357401,8.934708595,-827.502746582,1996.310791016,-3336.102294922,653.033569336,9570.564453125,0.075989619,13.457710266,2.388275385,-1.680462956,-0.046695661,0.005192551
13.760970972,-0.700194716,-0.893086076,0.412209064,0.970933080,0.372789264,-1.706240058,0.132234752,0.130152643,-0.561670601,-0.005086406,-0.045291405,0.219393045,31.560222626,-706.109069824,1702.926269531,-2990.885253906,658.788940430,8664.643554688,0.166170016,13.476026535,2.382571697,-1.683908343,-0.045695458,0.004837967
